Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"BEANS,PINTO,IMMAT SEEDSFROZEN,UNPREP",vegetarian,Pulses and Legumes,0.5,32.5,9.8,173.7
"BEANS,PINTO,IMMAT SEEDSFROZEN,COOKED,BLD,DRND,WO/SALT",vegetarian,Pulses and Legumes,0.48,30.88,9.31,165.08
"WINGED BEAN TUBER,RAW",vegetarian,Other vegetables,0.9,28.1,11.6,166.9
"BEANS,PINTO,IMMAT SEEDSFROZEN,COOKED,BLD,DRND,W/SALT",vegetarian,Pulses and Legumes,0.48,30.88,9.31,165.08
