Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"SALAD DRSNG,KRAFT MIRACLE WHIP LT DRSNG",eggetarian,Fats and Edible Oils,18.6,14.4,0.6,227.4
"SALAD DRSNG,MAYO,IMITN,SOYBN",eggetarian,Fats and Edible Oils,19.2,16,0.3,238
"SANDWICH SPREAD,PORK,BEEF",Non-vegetarian,Meat products,17.34,11.94,7.66,234.46
"OSCAR MAYER,SNDWCH SPRD (PORK,CHICKEN,BF)",Non-vegetarian,Meat products,16.6,15.4,6.5,237
