Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"MILK,CANNED,CONDENSED,SWTND",Vegetarian,Milk and Milk Products,8.7,54.4,7.91,327.54
"GRAVY,CUSTOM FOODS,SUPERB INST BROWN GRAVY MIX,DRY",Non-vegetarian,Miscellaneous,11.85,59.78,8.53,379.89
