Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"POTATOES,HASHED BROWNFROZEN,W/BUTTER SAU,PREP",vegetarian,Other vegetables,8.79,24.13,2.46,185.47
"POTATO PUFFSFROZEN,UNPREP",vegetarian,Other vegetables,8.55,24.31,2.67,184.87
