Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"CHICKEN,BROILERS OR FRYERS,BACK,MEAT&SKIN,COOKED,FRIED,FLR",Non-vegetarian,Meat products,20.74,6.5,27.79,323.82
"PORK,FRSH,SHLDR,ARM PICNIC,LN&FAT,COOKED,BRSD",Non-vegetarian,Meat products,23.22,0,27.99,320.94
"PORK,FRSH,SHLDR,BLADE,BOSTON (STEAKS),LN&FAT,COOKED,BRSD",Non-vegetarian,Meat products,21.74,0,28.67,310.34
