Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"CHICKEN,BROILERS OR FRYERS,FAT,RAW",Non-vegetarian,Meat products,67.95,0,3.73,626.47
"PORK,FRSH,FAT,RAW",Non-vegetarian,Meat products,67.7,0,6.34,634.66
