Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"SOUP,BF NOODLE MIX,DEHYD,DRY FORM",Non-vegetarian,Miscellaneous,6.39,48.64,17.93,323.79
"SOUP,ONION MIX,DEHYD,DRY FORM",vegetarian,Miscellaneous,5.98,53.51,11.6,314.26
