Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"OSCAR MAYER,SALAMI (HARD)",Non-vegetarian,Meat products,30.8,2.9,27.4,398.4
"PORK,FRSH,SPARERIBS,LN&FAT,COOKED,BRSD",Non-vegetarian,Meat products,30.3,0,29.06,388.94
