Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"CHICKEN,BROILERS OR FRYERS,SKN ONLY,COOKED,ROASTED",Non-vegetarian,Meat products,40.68,0,20.36,447.56
"PEPPERONI,PORK,BEEF",Non-vegetarian,Meat products,43.97,2.84,20.97,490.97
