Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"SOUP,CHICKEN BROTH CUBES,DEHYD,DRY",Non-vegetarian,Miscellaneous,4.7,23.5,14.6,194.7
"GRAVY,CUSTOM FOODS,RED LABEL AU JUS BASE,DRY",Non-vegetarian,Miscellaneous,4.01,22.98,15.68,190.73
