Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"POTATOES,HASHED BROWN,HOME-PREPARED",vegetarian,Other vegetables,13.91,21.32,2.42,220.15
"POTATOES,O'BRIENFROZEN,PREP",vegetarian,Other vegetables,13.21,21.86,2.22,215.21
"TOMATOES,SUN-DRIED,PACKED IN OIL,DRND",vegetarian,fruits,14.08,23.33,5.06,240.28
