Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"SALAD DRSNG,KRAFT RANCH DRSNG",Vegetarian,Fats and Edible Oils,53.7,4.6,1.4,507.3
"SALAD DRSNG,BLUE + ROQUEFORT CHS,COMMERCIAL,REG,WO/SALT",Vegetarian,Fats and Edible Oils,52.3,7.4,4.8,519.5
"SALAD DRSNG,BLUE OR ROQUEFORT CHS,COMMERCIAL,REG,W/SALT",Vegetarian,Fats and Edible Oils,52.3,7.4,4.8,519.5
