Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"SAVORY,GROUND",Vegetarian,Condiments and Spices,5.91,68.73,6.73,355.03
"GRAVY,CUSTOM FOODS,SUPERB INST PORK GRAVY MIX,DRY",Non-vegetarian,Miscellaneous,7.88,64.72,8.33,363.12
