Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"CHICKEN,BROILER OR FRYER,MEAT&SKIN&GIBLETS&NECK,FRIED,BATTER",Non-vegetarian,Meat products,17.53,9.03,22.84,285.25
"CHICKEN,BROILERS OR FRYERS,MEAT&SKIN,COOKED,FRIED,BATTER",Non-vegetarian,Meat products,17.35,9.42,22.54,283.99
"CHICKEN,BROILERS OR FRYERS,DK MEAT,MEAT&SKIN,COOKED,FRIED,BATTER",Non-vegetarian,Meat products,18.64,9.38,21.85,292.68
"CHICKEN,BROILERS OR FRYERS,THIGH,MEAT&SKIN,COOKED,FRIED,BATTER",Non-vegetarian,Meat products,16.53,9.08,21.61,271.53
