Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"INFANT FORMULA,MEAD JOHNSON,PORTAGEN,W/IRON,PDR,NOT RECON",Vegetarian,Miscellaneous,23,54,16.5,489
"CEREALS READY TO EAT,GENERAL MILLS,NATURE VALLEY FRUIT N' NUT GRANOLA",vegetarian,Cereals,20.3,62.3,10.65,474.5
