Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"CHEESE,COTTAGE,CRMD,W/FRUIT",Vegetarian,Milk and Milk Products,3.4,13.3,9.9,123.4
"SOUP,CONSOMME W/GELATIN,DEHYD,DRY",Non-vegetarian,Miscellaneous,0.1,16.3,17.19,134.86
