Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"SALAD DRSNG,MAYO TYPE,REG,W/SALT",eggetarian,Fats and Edible Oils,33.4,23.9,0.9,399.8
"SANDWICH SPRD,W/CHOPD PICKLE,REG,UNSPEC OILS",eggetarian,Miscellaneous,34,22.4,0.9,399.2
