Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"BASIL,GROUND",Vegetarian,Condiments and Spices,3.98,60.96,14.37,337.14
"SAUCE,TERIYAKI,DEHYD,DRY",Non-vegetarian,Miscellaneous,2,60,9,294
"TOMATOES,SUN-DRIED",vegetarian,fruits,2.97,55.76,14.11,306.21
