Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"SOUP,CRM OF VEG,DEHYD,DRY",vegetarian,Miscellaneous,24.1,52.1,8,457.3
"GRAVY,CUSTOM FOODS,SUPERB COUNTRY GRAVY MIX,DRY",Non-vegetarian,Miscellaneous,26.08,53.58,8.1,481.44
