Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"CHEESE SUB,MOZZARELLA",Vegetarian,Milk and Milk Products,12.22,23.67,11.47,250.54
"SOUP,CHICKEN BROTH OR BOUILLON,DEHYD,DRY",Non-vegetarian,Miscellaneous,13.88,18.01,16.66,263.6
