Food Item,Type,Category,Fats,Carbohydrates,Protein,Total Calories
"SOUP,LIPTON,FAT FREE CUP-A-SOUP CHICK BROTH,MIX,DRY",Non-vegetarian,Miscellaneous,2.28,54.02,20.1,317
"SOUP,LIPTON,KETTLE CREATIONS HOMESTYLE LENTIL,MIX,DRY",vegetarian,Miscellaneous,3.29,62.49,20.71,362.41
